"Country Name","Country Code","Indicator Name","Indicator Code","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"American Samoa","ASM","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","52.8761978149414","52.9399223327637","53.2265357971191","53.6034202575684","53.9687843322754","54.314510345459","54.6772689819336","55.0383071899414","55.3967704772949","55.761905670166","56.115650177002","56.4571075439453","56.8189849853516","57.2427368164063","57.7505683898926","58.340259552002","58.9991874694824","59.6910972595215","60.4127388000488","61.1186180114746","61.8365592956543","62.5714302062988","63.2375869750977","63.7318115234375","63.9906311035156","63.953254699707","63.6412315368652","63.1567993164063","62.657543182373","62.2605247497559","62.0153160095215","61.898983001709","61.9087982177734","62.0150260925293","62.1911087036133","62.4443016052246","62.779655456543","63.1364059448242","63.4512977600098","63.7015762329102","63.8644065856934","63.9610137939453","64.0475158691406","64.1804733276367","64.4050140380859","64.724983215332","65.1207962036133","65.5707778930664","66.0509872436523","66.5333099365234","67.0160598754883","67.5016021728516","67.9224315163638","",
"Australia","AUS","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","61.2101058959961","61.2890777587891","61.4300498962402","61.6033668518066","61.7864112854004","61.9720153808594","62.161060333252","62.3504409790039","62.5404777526855","62.7328300476074","62.9251480102539","63.1175003051758","63.3171005249023","63.5326766967773","63.7689781188965","64.0273818969727","64.3030624389648","64.5862655639648","64.8636856079102","65.1252899169922","65.36474609375","65.5827407836914","65.7844085693359","65.9779815673828","66.1676635742188","66.3584594726563","66.544189453125","66.7060012817383","66.8201904296875","66.8737335205078","66.8611450195313","66.7954254150391","66.7044830322266","66.6253814697266","66.584098815918","66.5878677368164","66.6286163330078","66.6974487304688","66.7801208496094","66.866096496582","66.9481582641602","67.0273361206055","67.109992980957","67.2053375244141","67.3153762817383","67.4460525512695","67.5829620361328","67.6856689453125","67.7043075561523","67.6087112426758","67.3893814086914","67.0657043457031","66.5983279549585","",
"Austria","AUT","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","65.7667465209961","65.2797012329102","64.6921844482422","64.0809631347656","63.5043754577637","62.9740715026855","62.4856567382813","62.0613975524902","61.7236595153809","61.4884719848633","61.3678512573242","61.3616943359375","61.4574775695801","61.635311126709","61.8806343078613","62.178466796875","62.5303230285645","62.9560928344727","63.4833602905273","64.1224136352539","64.8881301879883","65.7463531494141","66.5984115600586","67.3147430419922","67.8063888549805","68.0368957519531","68.0390167236328","67.8798980712891","67.6618499755859","67.4628372192383","67.2995681762695","67.1590576171875","67.0528717041016","66.9869003295898","66.9636917114258","66.9905853271484","67.0686416625977","67.1846008300781","67.3181762695313","67.4517974853516","67.5832595825195","67.7111587524414","67.8194274902344","67.8899383544922","67.9113464355469","67.8747024536133","67.7848281860352","67.6614685058594","67.5326232910156","67.4177703857422","67.3221435546875","67.2370986938477","67.1537095599898","",
"Azerbaijan","AZE","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","53.6897811889648","52.5100784301758","51.490291595459","50.6688461303711","50.0665664672852","49.6866836547852","49.5209541320801","49.5603790283203","49.7915153503418","50.199878692627","50.7686195373535","51.4833946228027","52.3329544067383","53.305908203125","54.3832969665527","55.5583724975586","56.7985153198242","58.029857635498","59.1628684997559","60.1331939697266","60.925651550293","61.5506782531738","62.0069236755371","62.3012962341309","62.4462127685547","62.4436683654785","62.3112754821777","62.0968627929688","61.8594055175781","61.644718170166","61.4696655273438","61.3393783569336","61.2705879211426","61.2776870727539","61.3717155456543","61.5558052062988","61.8341522216797","62.2174453735352","62.7157211303711","63.3301239013672","64.0549087524414","64.8720626831055","65.7527694702148","66.6616821289063","67.5680160522461","68.462043762207","69.3293685913086","70.1318206787109","70.8259506225586","71.3826293945313","71.7940216064453","72.0681304931641","72.1806208583065","",
"Burundi","BDI","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","53.202938079834","52.864803314209","52.5282249450684","52.234245300293","52.0093307495117","51.8648300170898","51.7878303527832","51.7514915466309","51.7205810546875","51.6729125976563","51.5915603637695","51.4873542785645","51.398120880127","51.376106262207","51.450927734375","51.6343994140625","51.8921279907227","52.1540565490723","52.3327827453613","52.3739738464355","52.2689437866211","52.045166015625","51.7337417602539","51.3771896362305","51.0076446533203","50.6377296447754","50.2678909301758","49.9019393920898","49.5390892028809","49.1803855895996","48.8327026367188","48.5072021484375","48.2137870788574","47.963981628418","47.770076751709","47.6202659606934","47.5240821838379","47.5370025634766","47.7279853820801","48.1313514709473","48.7477951049805","49.5216407775879","50.3616828918457","51.1619262695313","51.8523635864258","52.4248390197754","52.890983581543","53.2369537353516","53.4532928466797","53.5411911010742","53.5053062438965","53.3654937744141","53.0299141985482","",
"Belgium","BEL","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","63.8508911132813","63.6451034545898","63.4976463317871","63.379753112793","63.2716369628906","63.1684455871582","63.0792388916016","63.0145034790039","62.9897956848145","63.0160522460938","63.0949249267578","63.2218284606934","63.3938026428223","63.6058807373047","63.8533325195313","64.1266326904297","64.422607421875","64.7497024536133","65.1205825805664","65.5390625","66.0152130126953","66.530158996582","67.0236434936523","67.4155883789063","67.6506423950195","67.7050323486328","67.6009368896484","67.3860321044922","67.131706237793","66.8915863037109","66.6807250976563","66.4896621704102","66.3180999755859","66.1587905883789","66.0071716308594","65.8663940429688","65.7437591552734","65.6427917480469","65.5672607421875","65.5195922851563","65.4947509765625","65.489875793457","65.5108337402344","65.5655822753906","65.6547470092773","65.7870254516602","65.9473342895508","66.0853805541992","66.1367034912109","66.0598297119141","65.8359832763672","65.4861526489258","65.0315062142509","",
"Benin","BEN","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","56.1882743835449","55.8657760620117","55.5014953613281","55.1256942749023","54.7595710754395","54.4104499816895","54.0754356384277","53.7544059753418","53.4445381164551","53.1443862915039","52.855525970459","52.5816802978516","52.3262481689453","52.0925254821777","51.8829383850098","51.6977882385254","51.5358657836914","51.3943862915039","51.2704544067383","51.161262512207","51.0694351196289","50.9947853088379","50.9305992126465","50.8684272766113","50.8046989440918","50.7322311401367","50.6574592590332","50.6052360534668","50.6057815551758","50.6741981506348","50.8179702758789","51.0174560546875","51.2307548522949","51.4089660644531","51.5254783630371","51.5732192993164","51.573127746582","51.560661315918","51.5809745788574","51.6616477966309","51.8076248168945","52.0028343200684","52.2274131774902","52.4564170837402","52.674201965332","52.8792266845703","53.0785789489746","53.2773094177246","53.4824485778809","53.6989936828613","53.9262428283691","54.1628227233887","54.3490011211342","",
"Burkina Faso","BFA","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","56.171932220459","55.9680252075195","55.741756439209","55.4998016357422","55.2480278015137","54.9861373901367","54.7153091430664","54.4439125061035","54.1817436218262","53.9341201782227","53.705493927002","53.4913558959961","53.2779006958008","53.0470123291016","52.7875823974609","52.498592376709","52.1880912780762","51.8663368225098","51.547420501709","51.2419738769531","50.9548110961914","50.6868591308594","50.4403343200684","50.2164726257324","50.0164337158203","49.839672088623","49.6886520385742","49.5706825256348","49.4943656921387","49.4638481140137","49.4785346984863","49.5321464538574","49.6160621643066","49.7194328308105","49.8339538574219","49.9578704833984","50.0897521972656","50.2226600646973","50.3493118286133","50.465274810791","50.569995880127","50.6660346984863","50.7565956115723","50.8460540771484","50.9382286071777","51.0336265563965","51.1338844299316","51.2448310852051","51.3730773925781","51.5227699279785","51.6945381164551","51.8866691589355","52.0142884145518","",
"Bangladesh","BGD","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","53.3509826660156","53.0929260253906","52.8354454040527","52.5974082946777","52.3919334411621","52.2211380004883","52.0823287963867","51.9756889343262","51.8995018005371","51.8509292602539","51.832218170166","51.8410835266113","51.8654747009277","51.8899154663086","51.9049339294434","51.9076499938965","51.9052886962891","51.910587310791","51.9397659301758","52.0034484863281","52.1041984558105","52.2383918762207","52.4025115966797","52.5911598205566","52.8007659912109","53.0301322937012","53.2811470031738","53.5569839477539","53.8621025085449","54.1993675231934","54.5669288635254","54.962532043457","55.38720703125","55.8417015075684","56.3243026733398","56.8339767456055","57.3650245666504","57.9057502746582","58.4425430297852","58.9664154052734","59.4757347106934","59.9726905822754","60.4581108093262","60.9343490600586","61.4041213989258","61.8664436340332","62.3227348327637","62.7801704406738","63.2468452453613","63.7265548706055","64.2174453735352","64.7138214111328","65.2215925056389","",
"Bulgaria","BGR","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","66.6065063476563","66.8125152587891","67.0326690673828","67.2346801757813","67.3951263427734","67.5079116821289","67.5771713256836","67.6030426025391","67.5889358520508","67.5383148193359","67.4550170898438","67.3412322998047","67.1985244750977","67.0281066894531","66.8348007202148","66.6097717285156","66.362922668457","66.1388320922852","65.9961242675781","65.9722595214844","66.0919342041016","66.3320693969727","66.6242904663086","66.8731842041016","67.0130233764648","67.0182800292969","66.9150238037109","66.7519073486328","66.6025924682617","66.5208129882813","66.5227203369141","66.5922164916992","66.7128143310547","66.8546600341797","66.9947662353516","67.1235885620117","67.2484359741211","67.3817138671875","67.5432662963867","67.7447662353516","67.9916076660156","68.2692718505859","68.5452575683594","68.7744369506836","68.9221115112305","68.9779357910156","68.9466705322266","68.8274917602539","68.6247787475586","68.3449096679688","67.9840698242188","67.5478439331055","67.0028546535671","",
"Bahrain","BHR","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","54.960578918457","53.9573783874512","52.8705749511719","51.9357223510742","51.3135986328125","51.0324211120605","51.0461120605469","51.3358840942383","51.8591156005859","52.5743522644043","53.4360160827637","54.4218330383301","55.5311431884766","56.7504425048828","58.0446662902832","59.3905792236328","60.7101402282715","61.8739395141602","62.7694854736328","63.3669738769531","63.6808547973633","63.782096862793","63.7674140930176","63.7518005371094","63.8133163452148","63.9531173706055","64.1463623046875","64.4022369384766","64.7289123535156","65.1240844726563","65.6256790161133","66.2166137695313","66.7847061157227","67.1861190795898","67.3450088500977","67.2527236938477","66.9988250732422","66.7208633422852","66.5889129638672","66.7156524658203","67.0358047485352","67.5114440917969","68.2554931640625","69.3753204345703","70.8502426147461","72.6543197631836","74.5754623413086","76.2801971435547","77.4851684570313","78.0991516113281","78.1298828125","77.7161178588867","76.7711502502306","",
"Bahamas, The","BHS","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","53.5844612121582","53.3873443603516","53.2580451965332","53.2180976867676","53.269214630127","53.4147758483887","53.6436729431152","53.914478302002","54.1954345703125","54.4604263305664","54.7015838623047","54.9352226257324","55.1961822509766","55.5298042297363","55.9598045349121","56.4936103820801","57.1079254150391","57.748706817627","58.3576812744141","58.8911056518555","59.3317680358887","59.6988296508789","60.0349044799805","60.3954544067383","60.8141174316406","61.308048248291","61.8536796569824","62.3999824523926","62.8778343200684","63.2493019104004","63.5020027160645","63.6640014648438","63.7704963684082","63.873176574707","64.0064239501953","64.1748733520508","64.3755340576172","64.6295928955078","64.9583206176758","65.3716583251953","65.8668975830078","66.4265670776367","67.024055480957","67.6281051635742","68.2157974243164","68.7806549072266","69.3155059814453","69.802490234375","70.2199172973633","70.5512924194336","70.7971725463867","70.9595108032227","70.9757428969669","",
"Bosnia and Herzegovina","BIH","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","56.2659111022949","56.1712188720703","56.2256736755371","56.4386940002441","56.8105316162109","57.3544769287109","58.0556793212891","58.8501129150391","59.6522178649902","60.3996963500977","61.0680961608887","61.670768737793","62.2299461364746","62.7837181091309","63.3588371276855","63.9536285400391","64.5539703369141","65.1588668823242","65.7643203735352","66.3636169433594","66.9584579467773","67.5419692993164","68.0863418579102","68.5541076660156","68.9199523925781","69.1684494018555","69.3131256103516","69.3941116333008","69.4670639038086","69.571044921875","69.7314758300781","69.9456787109375","70.1834716796875","70.3707046508789","70.4296722412109","70.3223419189453","70.0792846679688","69.7597579956055","69.4316711425781","69.1307067871094","68.8613815307617","68.6141815185547","68.3845748901367","68.1671142578125","67.9625473022461","67.7631912231445","67.5781707763672","67.4467620849609","67.4212417602539","67.5331726074219","67.8006973266602","68.1966705322266","68.71217168015","",
"Belarus","BLR","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","62.2423896789551","61.8101768493652","61.4862518310547","61.2653160095215","61.1427001953125","61.1209983825684","61.2031402587891","61.3831176757813","61.6521263122559","61.9998931884766","62.4236640930176","62.9125747680664","63.438117980957","63.9649314880371","64.4657669067383","64.9267883300781","65.3464431762695","65.7247619628906","66.0663757324219","66.3729553222656","66.6464538574219","66.8796768188477","67.0558166503906","67.1537857055664","67.1622848510742","67.0813674926758","66.9263458251953","66.7211074829102","66.4969863891602","66.2802429199219","66.0704345703125","65.8737182617188","65.7299270629883","65.6895599365234","65.7864608764648","66.0419311523438","66.4405059814453","66.9329528808594","67.4472427368164","67.9293518066406","68.3574981689453","68.7409973144531","69.0929718017578","69.4388122558594","69.7935180664063","70.1593017578125","70.5170822143555","70.8360748291016","71.075813293457","71.2083053588867","71.2230224609375","71.1293563842773","70.8736049268768","",
"Belize","BLZ","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","50.1356887817383","49.6698799133301","49.2322731018066","48.88037109375","48.6520118713379","48.5586776733398","48.5727462768555","48.6235694885254","48.6474914550781","48.5901832580566","48.4390029907227","48.2280502319336","48.008415222168","47.8462524414063","47.7941780090332","47.8597068786621","48.0235939025879","48.273754119873","48.5924377441406","48.9563026428223","49.3596076965332","49.7920761108398","50.2284698486328","50.6504859924316","51.0393180847168","51.4022674560547","51.7417488098145","52.0362663269043","52.2604827880859","52.4094657897949","52.4711532592773","52.4710884094238","52.4760627746582","52.5747718811035","52.8174247741699","53.2190704345703","53.7462692260742","54.3430633544922","54.9447937011719","55.5078659057617","56.0269660949707","56.5179557800293","56.9956588745117","57.4822654724121","57.9876441955566","58.5124664306641","59.044849395752","59.5828895568848","60.1187324523926","60.6458320617676","61.1641578674316","61.6709861755371","62.1651099728834","",
"Bermuda","BMU","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","53.8243179321289","53.7714233398438","53.7408142089844","53.7188301086426","53.6959686279297","53.672492980957","53.6509666442871","53.6285820007324","53.6021842956543","53.5707664489746","53.5330390930176","53.4925079345703","53.4588470458984","53.4436569213867","53.4546432495117","53.4930191040039","53.5553894042969","53.6383895874023","53.7369003295898","53.8472023010254","53.9653358459473","54.0905532836914","54.2253761291504","54.3733711242676","54.5349540710449","54.714542388916","54.9053993225098","55.0850791931152","55.2259178161621","55.3124313354492","55.3400764465332","55.3235778808594","55.2904167175293","55.2756614685059","55.3027877807617","55.3783416748047","55.4954223632813","55.6464881896973","55.8197593688965","56.0077476501465","56.2063674926758","56.4198303222656","56.6582984924316","56.9352188110352","57.2574195861816","57.6275634765625","58.0358238220215","58.4616012573242","58.877872467041","59.2657127380371","59.6178092956543","59.9388542175293","60.2364120248894","",
"Brazil","BRA","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","53.2077522277832","53.0038223266602","52.8536491394043","52.7799339294434","52.794979095459","52.901439666748","53.0886878967285","53.338737487793","53.6283531188965","53.9406890869141","54.267749786377","54.6100845336914","54.9694595336914","55.3498840332031","55.7510528564453","56.1742134094238","56.6094856262207","57.0336151123047","57.4186668395996","57.7482604980469","58.0190467834473","58.2431907653809","58.4398078918457","58.6340522766113","58.8444366455078","59.0734519958496","59.3199272155762","59.5927886962891","59.9012985229492","60.2507438659668","60.6407928466797","61.0670776367188","61.5244293212891","62.0053291320801","62.5014495849609","63.0134239196777","63.5346488952637","64.0419311523438","64.5073699951172","64.9135055541992","65.253044128418","65.5351867675781","65.7798233032227","66.0145492553711","66.2589111328125","66.5166320800781","66.7822418212891","67.0541534423828","67.328125","67.6001129150391","67.8682479858398","68.1312942504883","68.3896888093883","",
"Barbados","BRB","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","54.6712188720703","54.313289642334","54.0566101074219","53.8830947875977","53.7833518981934","53.7408447265625","53.7671394348145","53.9006805419922","54.195556640625","54.6794853210449","55.3767967224121","56.2442245483398","57.1726684570313","58.0119705200195","58.6632919311523","59.0879211425781","59.3280639648438","59.4692077636719","59.6408615112305","59.9311065673828","60.3553924560547","60.8824462890625","61.4892501831055","62.1462669372559","62.8246459960938","63.530632019043","64.2615966796875","64.9584274291992","65.5502395629883","65.9889068603516","66.2554016113281","66.3741607666016","66.3854446411133","66.3505325317383","66.3203659057617","66.3011016845703","66.2898788452148","66.314582824707","66.4089813232422","66.5908126831055","66.8705444335938","67.2389068603516","67.667366027832","68.1177825927734","68.5610122680664","68.9909515380859","69.401725769043","69.7724304199219","70.0701751708984","70.2763214111328","70.379768371582","70.3842544555664","70.2526664886665","",
"Brunei Darussalam","BRN","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","51.7548065185547","50.9582023620605","50.2974128723145","49.9295387268066","49.9385452270508","50.3201789855957","50.9842910766602","51.8084716796875","52.6500625610352","53.4193153381348","54.0989036560059","54.7110214233398","55.276309967041","55.8162269592285","56.3458137512207","56.8769989013672","57.3973922729492","57.8730239868164","58.2627487182617","58.5519752502441","58.7240371704102","58.8135757446289","58.9076690673828","59.1152000427246","59.4957885742188","60.0720100402832","60.7940444946289","61.5691337585449","62.2748184204102","62.8414840698242","63.244327545166","63.5240020751953","63.7495880126953","64.010856628418","64.3630752563477","64.8211135864258","65.3534622192383","65.9059829711914","66.4059600830078","66.8090209960938","67.1022109985352","67.3107070922852","67.4827270507813","67.6784973144531","67.9368667602539","68.267692565918","68.6495895385742","69.0511016845703","69.4264678955078","69.7467880249023","70.0008850097656","70.2028961181641","70.3983398119603","",
"Bhutan","BTN","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","56.2982902526855","56.336311340332","56.3571014404297","56.3217353820801","56.2117614746094","56.0186462402344","55.7639083862305","55.5012893676758","55.2950401306152","55.1827278137207","55.1730194091797","55.236026763916","55.3300704956055","55.3990173339844","55.4105606079102","55.3634452819824","55.2730598449707","55.1417541503906","54.972526550293","54.7737693786621","54.5385093688965","54.2736625671387","54.0093650817871","53.7853736877441","53.6254043579102","53.5500335693359","53.5455474853516","53.5644264221191","53.5446319580078","53.4548606872559","53.2836685180664","53.0580863952637","52.8339920043945","52.7008056640625","52.7358779907227","52.9469718933105","53.3163452148438","53.8681030273438","54.6286087036133","55.5972366333008","56.7758331298828","58.1099662780762","59.4884986877441","60.7888069152832","61.9339599609375","62.911678314209","63.7524757385254","64.4808502197266","65.1332321166992","65.7327880859375","66.2803344726563","66.7688446044922","67.1409263515871","",
